timestamp,open,high,low,close,volume
2025-03-26 06:30:00,2059.17,2061.62,2058.61,2061.37,446.4759
2025-03-26 06:35:00,2061.36,2063.19,2060.6,2060.86,875.3655
2025-03-26 06:40:00,2060.86,2064.42,2060.86,2063.81,643.9013
2025-03-26 06:45:00,2063.81,2064.82,2063.03,2064.22,622.4828
2025-03-26 06:50:00,2064.22,2066.0,2063.63,2065.85,735.8126
2025-03-26 06:55:00,2065.86,2069.0,2064.75,2067.0,2028.2036
2025-03-26 07:00:00,2067.01,2067.49,2065.25,2066.39,1490.6721
2025-03-26 07:05:00,2066.4,2066.52,2063.7,2064.01,1425.0562
2025-03-26 07:10:00,2064.01,2065.9,2063.03,2065.49,828.6398
2025-03-26 07:15:00,2065.5,2068.18,2065.49,2066.17,942.2153
2025-03-26 07:20:00,2066.17,2066.6,2063.07,2064.13,1159.3668
2025-03-26 07:25:00,2064.13,2069.61,2064.13,2069.2,1430.3624
2025-03-26 07:30:00,2069.2,2071.37,2067.81,2068.5,2405.9487
2025-03-26 07:35:00,2068.5,2070.42,2068.22,2070.14,1319.0127
2025-03-26 07:40:00,2070.14,2071.4,2068.46,2068.81,1549.1881
2025-03-26 07:45:00,2068.82,2071.4,2067.83,2069.79,1423.3528
2025-03-26 07:50:00,2069.8,2071.31,2067.68,2068.57,1726.5429
2025-03-26 07:55:00,2068.58,2070.71,2068.41,2069.25,1081.3051
2025-03-26 08:00:00,2069.26,2073.35,2068.51,2068.65,2302.843
2025-03-26 08:05:00,2068.65,2069.7,2067.2,2067.38,1304.7066
2025-03-26 08:10:00,2067.37,2067.38,2064.11,2065.6,1509.4591
2025-03-26 08:15:00,2065.6,2068.36,2064.49,2064.5,1281.5078
2025-03-26 08:20:00,2064.5,2067.11,2064.08,2067.11,1229.8531
2025-03-26 08:25:00,2067.11,2069.5,2067.11,2068.29,1081.6747
2025-03-26 08:30:00,2068.29,2070.91,2068.29,2068.67,1372.5415
2025-03-26 08:35:00,2068.67,2069.6,2067.68,2069.06,981.2546
2025-03-26 08:40:00,2069.06,2070.36,2067.55,2067.61,1213.4111
2025-03-26 08:45:00,2067.61,2067.61,2061.89,2063.39,1340.2383
2025-03-26 08:50:00,2063.39,2064.2,2061.8,2062.75,1194.2901
2025-03-26 08:55:00,2062.76,2064.65,2062.49,2063.58,1125.9387
2025-03-26 09:00:00,2063.58,2065.49,2061.89,2061.91,1700.3952
2025-03-26 09:05:00,2061.91,2063.64,2060.44,2062.38,1651.7768
2025-03-26 09:10:00,2062.39,2064.87,2062.39,2063.13,1020.9838
2025-03-26 09:15:00,2063.13,2064.17,2061.13,2061.14,753.366
2025-03-26 09:20:00,2061.14,2061.14,2057.6,2059.34,2411.0775
2025-03-26 09:25:00,2059.34,2061.97,2059.3,2059.31,1296.617
2025-03-26 09:30:00,2059.31,2060.79,2058.58,2060.61,1087.6306
2025-03-26 09:35:00,2060.61,2064.65,2060.16,2063.13,1639.4599
2025-03-26 09:40:00,2063.14,2064.14,2061.61,2062.48,1387.7425
2025-03-26 09:45:00,2062.49,2062.6,2060.92,2062.19,1513.1481
2025-03-26 09:50:00,2062.19,2062.45,2060.16,2060.56,1146.0888
2025-03-26 09:55:00,2060.56,2062.63,2060.02,2062.63,998.1558
2025-03-26 10:00:00,2062.62,2065.79,2062.36,2065.2,1451.6466
2025-03-26 10:05:00,2065.2,2066.5,2063.93,2065.2,1359.4083
2025-03-26 10:10:00,2065.21,2066.84,2063.8,2065.85,1103.8637
2025-03-26 10:15:00,2065.85,2069.52,2065.84,2069.52,1179.8086
2025-03-26 10:20:00,2069.52,2070.4,2066.88,2068.79,1272.4009
2025-03-26 10:25:00,2068.8,2069.79,2067.67,2068.42,651.9058
2025-03-26 10:30:00,2068.41,2070.7,2068.04,2070.0,1007.1906
2025-03-26 10:35:00,2069.99,2071.0,2069.7,2070.58,644.3506
2025-03-26 10:40:00,2070.58,2070.58,2068.29,2068.37,641.7332
2025-03-26 10:45:00,2068.36,2075.76,2068.17,2075.19,1728.5139
2025-03-26 10:50:00,2075.2,2075.27,2069.6,2072.25,2674.8067
2025-03-26 10:55:00,2072.24,2073.74,2072.24,2073.11,642.3446
2025-03-26 11:00:00,2073.1,2074.43,2070.59,2073.3,2879.1222
2025-03-26 11:05:00,2073.3,2074.75,2072.42,2073.48,623.6609
2025-03-26 11:10:00,2073.49,2074.63,2069.81,2074.63,1246.6533
2025-03-26 11:15:00,2074.62,2075.0,2069.45,2071.92,3759.8767
2025-03-26 11:20:00,2071.91,2073.5,2071.73,2073.08,928.7687
2025-03-26 11:25:00,2073.09,2074.29,2072.75,2074.28,564.4995
2025-03-26 11:30:00,2074.28,2074.37,2071.42,2071.43,806.8533
2025-03-26 11:35:00,2071.43,2072.4,2069.7,2070.33,1177.2129
2025-03-26 11:40:00,2070.33,2070.33,2066.66,2067.73,1096.1693
2025-03-26 11:45:00,2067.73,2069.97,2067.29,2069.96,687.9225
2025-03-26 11:50:00,2069.97,2070.99,2068.68,2068.68,528.2989
2025-03-26 11:55:00,2068.68,2069.5,2068.21,2068.51,439.7843
2025-03-26 12:00:00,2068.52,2070.52,2068.0,2069.11,484.5128
2025-03-26 12:05:00,2069.11,2069.12,2065.71,2065.77,1022.1528
2025-03-26 12:10:00,2065.77,2066.91,2064.64,2066.61,640.1596
2025-03-26 12:15:00,2066.61,2067.19,2061.0,2061.97,1138.2331
2025-03-26 12:20:00,2061.97,2063.0,2059.0,2059.1,1475.8774
2025-03-26 12:25:00,2059.11,2062.94,2059.11,2062.62,1107.7464
2025-03-26 12:30:00,2062.62,2063.49,2059.28,2060.66,797.6256
2025-03-26 12:35:00,2060.67,2062.47,2060.11,2062.4,634.4049
2025-03-26 12:40:00,2062.41,2064.8,2062.41,2063.27,1046.8726
2025-03-26 12:45:00,2063.26,2065.95,2061.34,2065.36,1104.4084
2025-03-26 12:50:00,2065.35,2066.25,2064.64,2065.65,672.2055
2025-03-26 12:55:00,2065.65,2065.66,2063.63,2064.64,744.0742
2025-03-26 13:00:00,2064.64,2064.65,2059.59,2060.09,1342.2085
2025-03-26 13:05:00,2060.08,2060.7,2057.94,2058.75,1234.8809
2025-03-26 13:10:00,2058.75,2059.01,2056.67,2056.99,1146.9928
2025-03-26 13:15:00,2056.99,2057.81,2054.27,2056.77,1823.5868
2025-03-26 13:20:00,2056.77,2057.41,2052.6,2052.66,1461.0746
2025-03-26 13:25:00,2052.66,2053.89,2051.36,2053.89,1902.9769
2025-03-26 13:30:00,2053.88,2055.3,2048.71,2049.5,3713.9043
2025-03-26 13:35:00,2049.5,2057.58,2049.49,2054.4,3378.0728
2025-03-26 13:40:00,2054.4,2056.93,2051.0,2054.54,1621.0276
2025-03-26 13:45:00,2054.55,2056.08,2049.49,2050.33,1950.1491
2025-03-26 13:50:00,2050.33,2050.33,2033.6,2039.3,11302.8686
2025-03-26 13:55:00,2039.29,2039.66,2026.98,2028.35,9509.9486
2025-03-26 14:00:00,2028.35,2037.56,2025.77,2034.47,5378.5806
2025-03-26 14:05:00,2034.47,2037.82,2031.57,2032.44,2975.8394
2025-03-26 14:10:00,2032.43,2034.22,2029.47,2030.39,2488.1588
2025-03-26 14:15:00,2030.4,2033.3,2023.0,2023.71,6944.5731
2025-03-26 14:20:00,2023.71,2024.25,2008.43,2010.67,11938.3123
2025-03-26 14:25:00,2010.67,2015.63,2006.66,2015.61,4295.7836
2025-03-26 14:30:00,2015.63,2017.7,2012.04,2013.72,4138.288
2025-03-26 14:35:00,2013.72,2016.63,2009.86,2016.63,3341.9153
2025-03-26 14:40:00,2016.62,2016.98,2010.65,2011.31,2068.7396
2025-03-26 14:45:00,2011.31,2014.0,2008.21,2012.0,4378.8485
2025-03-26 14:50:00,2012.01,2022.76,2012.0,2022.3,4364.4529
2025-03-26 14:55:00,2022.31,2022.31,2016.61,2018.1,2385.4917
2025-03-26 15:00:00,2018.1,2020.56,2017.3,2019.19,2434.0099
2025-03-26 15:05:00,2019.19,2020.2,2015.7,2019.33,1225.8767
2025-03-26 15:10:00,2019.32,2019.32,2014.5,2015.66,1401.3383
2025-03-26 15:15:00,2015.66,2016.14,2010.72,2014.83,2393.2818
2025-03-26 15:20:00,2014.83,2015.64,2011.28,2014.8,4375.4302
2025-03-26 15:25:00,2014.8,2015.0,2010.0,2013.85,2610.8181
2025-03-26 15:30:00,2013.85,2016.9,2012.86,2015.52,760.5587
2025-03-26 15:35:00,2015.53,2020.0,2015.49,2017.5,2220.2834
2025-03-26 15:40:00,2017.5,2019.29,2015.81,2018.81,1147.3679
2025-03-26 15:45:00,2018.81,2021.19,2017.81,2018.54,2375.2765
2025-03-26 15:50:00,2018.55,2019.19,2014.11,2015.01,1290.0979
2025-03-26 15:55:00,2015.02,2015.31,2008.3,2012.27,4271.2119
2025-03-26 16:00:00,2012.27,2012.27,2007.24,2008.69,2096.9461
2025-03-26 16:05:00,2008.69,2015.98,2008.23,2014.39,2196.8153
2025-03-26 16:10:00,2014.39,2017.52,2013.18,2014.79,1287.5448
2025-03-26 16:15:00,2014.79,2014.79,2011.29,2012.91,1184.2491
2025-03-26 16:20:00,2012.9,2016.34,2011.39,2016.16,1517.7812
2025-03-26 16:25:00,2016.16,2019.22,2016.16,2018.92,836.7628
2025-03-26 16:30:00,2018.93,2022.13,2014.57,2016.3,2932.6605
2025-03-26 16:35:00,2016.3,2017.71,2012.12,2013.35,1450.9729
2025-03-26 16:40:00,2013.35,2014.55,2012.19,2013.67,1283.5756
2025-03-26 16:45:00,2013.67,2018.18,2012.52,2017.39,1067.8546
2025-03-26 16:50:00,2017.38,2017.4,2014.42,2015.8,789.7667
2025-03-26 16:55:00,2015.79,2016.91,2012.76,2014.24,1478.4275
2025-03-26 17:00:00,2014.23,2016.63,2013.34,2014.98,1336.7092
2025-03-26 17:05:00,2014.99,2016.1,2013.13,2013.29,1211.9036
2025-03-26 17:10:00,2013.28,2017.0,2013.0,2015.82,773.2181
2025-03-26 17:15:00,2015.81,2016.34,2009.5,2010.65,4780.8169
2025-03-26 17:20:00,2010.64,2012.62,2009.03,2010.1,2809.1753
2025-03-26 17:25:00,2010.1,2010.56,2003.46,2009.84,8417.184
2025-03-26 17:30:00,2009.85,2010.6,2003.26,2004.9,3220.861
2025-03-26 17:35:00,2004.91,2010.4,2004.13,2009.08,2186.5486
2025-03-26 17:40:00,2009.09,2011.87,2008.48,2009.91,2808.9537
2025-03-26 17:45:00,2009.9,2011.58,2004.11,2005.41,1611.1867
2025-03-26 17:50:00,2005.41,2007.91,2004.11,2007.77,1203.2661
2025-03-26 17:55:00,2007.77,2008.54,2005.23,2006.32,949.0589
2025-03-26 18:00:00,2006.32,2007.16,2002.25,2006.41,1610.8976
2025-03-26 18:05:00,2006.4,2006.92,2002.63,2005.36,1663.8846
2025-03-26 18:10:00,2005.37,2009.59,2005.36,2007.16,1312.0419
2025-03-26 18:15:00,2007.17,2010.2,2007.07,2009.84,1559.7205
2025-03-26 18:20:00,2009.83,2010.11,2007.55,2010.11,1190.7417
2025-03-26 18:25:00,2010.11,2011.62,2009.09,2010.91,655.9462
2025-03-26 18:30:00,2010.9,2013.8,2008.58,2008.58,726.615
2025-03-26 18:35:00,2008.59,2008.59,2006.7,2007.69,711.1729
2025-03-26 18:40:00,2007.7,2008.26,2005.05,2005.35,599.5644
2025-03-26 18:45:00,2005.36,2007.08,2002.7,2004.05,1407.1651
2025-03-26 18:50:00,2004.05,2005.7,2002.23,2002.56,1353.4789
2025-03-26 18:55:00,2002.55,2002.92,1991.15,1994.68,9081.7612
2025-03-26 19:00:00,1994.68,1998.35,1993.32,1993.69,3045.7324
2025-03-26 19:05:00,1993.68,1994.13,1985.24,1989.26,4287.7273
2025-03-26 19:10:00,1989.26,1989.39,1982.9,1984.89,2982.1613
2025-03-26 19:15:00,1984.88,1990.0,1981.6,1990.0,1767.4895
2025-03-26 19:20:00,1990.0,1994.57,1989.03,1991.77,1937.6948
2025-03-26 19:25:00,1991.78,1992.86,1989.24,1990.04,2048.8816
2025-03-26 19:30:00,1990.04,1996.87,1990.04,1996.86,2029.7132
2025-03-26 19:35:00,1996.86,1998.31,1995.41,1996.23,1802.9946
2025-03-26 19:40:00,1996.22,1999.76,1995.57,1999.21,1443.1167
2025-03-26 19:45:00,1999.21,2005.13,1999.21,2004.29,2877.6734
2025-03-26 19:50:00,2004.28,2004.9,1999.31,2001.32,2356.2577
2025-03-26 19:55:00,2001.31,2004.66,1999.0,1999.92,2245.7213
2025-03-26 20:00:00,1999.91,2005.2,1999.17,2004.56,1034.992
2025-03-26 20:05:00,2004.56,2012.08,2003.89,2008.61,2164.5999
2025-03-26 20:10:00,2008.61,2010.7,2005.6,2006.41,800.7194
2025-03-26 20:15:00,2006.42,2007.08,2005.05,2007.07,474.6305
2025-03-26 20:20:00,2007.08,2010.11,2006.7,2008.93,832.8966
2025-03-26 20:25:00,2008.92,2011.16,2007.84,2008.76,1240.5036
2025-03-26 20:30:00,2008.77,2017.92,2008.4,2017.25,2486.782
2025-03-26 20:35:00,2017.25,2017.25,2013.69,2016.28,931.5091
2025-03-26 20:40:00,2016.28,2016.28,2012.59,2012.83,690.4147
2025-03-26 20:45:00,2012.83,2014.29,2011.71,2014.29,682.6968
2025-03-26 20:50:00,2014.28,2015.0,2011.11,2011.12,457.4568
2025-03-26 20:55:00,2011.12,2011.12,2008.8,2010.5,763.2133
2025-03-26 21:00:00,2010.5,2011.41,2009.81,2010.51,381.8182
2025-03-26 21:05:00,2010.5,2010.5,2005.59,2006.95,1095.3288
2025-03-26 21:10:00,2006.95,2010.45,2006.95,2010.1,587.3328
2025-03-26 21:15:00,2010.11,2011.02,2008.23,2009.1,470.6849
2025-03-26 21:20:00,2009.09,2009.1,2006.06,2007.92,479.1897
2025-03-26 21:25:00,2007.93,2007.93,2004.29,2006.91,564.8045
2025-03-26 21:30:00,2006.91,2006.91,2003.12,2003.12,598.6441
2025-03-26 21:35:00,2003.12,2003.12,1991.85,1999.81,2240.9161
2025-03-26 21:40:00,1999.81,2004.3,1999.47,2002.81,698.2725
2025-03-26 21:45:00,2002.81,2009.31,2001.33,2007.98,1233.7316
2025-03-26 21:50:00,2007.99,2012.13,2007.71,2010.93,563.8516
2025-03-26 21:55:00,2010.93,2010.93,2008.24,2008.25,380.124
2025-03-26 22:00:00,2008.25,2009.39,2005.05,2005.15,1203.1227
2025-03-26 22:05:00,2005.14,2007.82,2003.08,2003.58,623.1388
2025-03-26 22:10:00,2003.59,2003.69,1998.57,2001.02,1134.9126
2025-03-26 22:15:00,2001.01,2005.79,1999.19,1999.2,843.3938
2025-03-26 22:20:00,1999.2,2000.65,1996.23,1998.57,934.8616
2025-03-26 22:25:00,1998.58,1999.22,1995.0,1998.33,825.4113
2025-03-26 22:30:00,1998.33,2001.02,1997.98,2001.0,721.7232
2025-03-26 22:35:00,2001.0,2002.8,2000.48,2002.28,624.1725
2025-03-26 22:40:00,2002.28,2002.28,2000.0,2001.1,347.9475
2025-03-26 22:45:00,2001.1,2004.68,2001.01,2004.62,347.0889
2025-03-26 22:50:00,2004.62,2005.66,2002.02,2002.03,356.3747
2025-03-26 22:55:00,2002.02,2002.02,2000.0,2000.09,307.8478
2025-03-26 23:00:00,2000.08,2003.37,1999.61,2001.12,752.3024
2025-03-26 23:05:00,2001.13,2001.32,1997.58,1998.57,875.2101
2025-03-26 23:10:00,1998.57,2001.66,1998.01,2000.47,467.8655
2025-03-26 23:15:00,2000.48,2002.56,1997.6,1997.61,532.449
2025-03-26 23:20:00,1997.6,1998.85,1996.64,1998.78,542.3822
2025-03-26 23:25:00,1998.78,2001.95,1998.78,2001.78,234.748
2025-03-26 23:30:00,2001.78,2005.69,2001.78,2005.0,478.3975
2025-03-26 23:35:00,2005.0,2005.06,2002.81,2004.65,378.2827
2025-03-26 23:40:00,2004.66,2006.91,2004.65,2005.06,605.3362
2025-03-26 23:45:00,2005.06,2007.0,2004.21,2006.59,318.5736
2025-03-26 23:50:00,2006.59,2010.31,2005.75,2010.19,1461.9291
2025-03-26 23:55:00,2010.19,2010.4,2007.63,2009.52,672.0449
2025-03-27 00:00:00,2009.52,2011.7,2008.43,2010.55,1061.9721
2025-03-27 00:05:00,2010.55,2012.13,2008.91,2011.59,657.116
2025-03-27 00:10:00,2011.59,2012.98,2008.71,2009.74,381.5653
2025-03-27 00:15:00,2009.74,2009.87,2008.09,2009.09,753.4738
2025-03-27 00:20:00,2009.1,2010.62,2006.78,2007.72,543.4523
2025-03-27 00:25:00,2007.72,2015.79,2007.26,2015.64,1138.8297
2025-03-27 00:30:00,2015.63,2016.4,2013.2,2016.17,1037.2149
2025-03-27 00:35:00,2016.17,2018.3,2015.71,2016.07,978.2623
2025-03-27 00:40:00,2016.07,2016.17,2013.13,2013.13,409.0521
2025-03-27 00:45:00,2013.14,2015.98,2012.81,2015.16,486.8983
2025-03-27 00:50:00,2015.16,2017.63,2015.15,2015.16,581.2598
2025-03-27 00:55:00,2015.16,2018.09,2013.87,2017.82,482.2244
2025-03-27 01:00:00,2017.82,2025.47,2017.42,2022.03,2359.9021
2025-03-27 01:05:00,2022.03,2025.59,2022.02,2024.0,862.0211
2025-03-27 01:10:00,2023.99,2024.21,2020.84,2022.48,800.7104
2025-03-27 01:15:00,2022.48,2022.8,2019.49,2019.85,855.5375
2025-03-27 01:20:00,2019.85,2020.75,2018.0,2019.53,547.3489
2025-03-27 01:25:00,2019.53,2024.9,2019.53,2023.23,840.9768
2025-03-27 01:30:00,2023.24,2023.89,2019.7,2019.7,444.2887
2025-03-27 01:35:00,2019.71,2019.71,2017.51,2018.81,621.7601
2025-03-27 01:40:00,2018.81,2021.7,2018.81,2020.87,425.2296
2025-03-27 01:45:00,2020.87,2023.24,2018.49,2023.18,632.9627
2025-03-27 01:50:00,2023.18,2024.68,2019.96,2021.22,1045.3906
2025-03-27 01:55:00,2021.21,2021.87,2019.5,2020.34,527.4271
2025-03-27 02:00:00,2020.34,2024.7,2019.59,2022.42,834.8383
2025-03-27 02:05:00,2022.42,2025.66,2022.42,2025.23,826.8836
2025-03-27 02:10:00,2025.24,2025.24,2023.54,2023.59,705.1858
2025-03-27 02:15:00,2023.59,2026.05,2023.08,2024.25,597.6078
2025-03-27 02:20:00,2024.24,2024.82,2021.05,2021.06,608.4589
2025-03-27 02:25:00,2021.06,2023.53,2019.84,2023.28,579.1393
2025-03-27 02:30:00,2023.29,2024.68,2021.35,2024.49,494.3347
2025-03-27 02:35:00,2024.49,2025.41,2023.4,2024.35,422.7269
2025-03-27 02:40:00,2024.35,2026.44,2024.34,2026.05,574.9752
2025-03-27 02:45:00,2026.06,2036.91,2025.41,2034.67,2499.138
2025-03-27 02:50:00,2034.68,2037.38,2032.36,2032.36,2227.4635
2025-03-27 02:55:00,2032.37,2032.45,2029.29,2030.51,724.5508
2025-03-27 03:00:00,2030.5,2032.93,2029.29,2030.6,722.5727
2025-03-27 03:05:00,2030.6,2030.93,2028.7,2030.62,910.4324
2025-03-27 03:10:00,2030.62,2033.56,2028.59,2033.53,1631.0244
2025-03-27 03:15:00,2033.53,2033.53,2028.58,2028.95,867.7292
2025-03-27 03:20:00,2028.95,2030.39,2027.99,2029.42,678.7577
2025-03-27 03:25:00,2029.43,2031.2,2028.05,2031.2,980.0206
2025-03-27 03:30:00,2031.19,2035.83,2031.19,2034.58,1534.5691
2025-03-27 03:35:00,2034.59,2036.77,2033.63,2034.07,1287.1711
2025-03-27 03:40:00,2034.08,2034.08,2030.15,2030.54,1116.3208
2025-03-27 03:45:00,2030.54,2032.9,2030.27,2031.11,708.7713
2025-03-27 03:50:00,2031.12,2031.32,2029.7,2030.29,470.1043
2025-03-27 03:55:00,2030.28,2031.32,2029.7,2031.32,542.678
2025-03-27 04:00:00,2031.32,2032.87,2028.33,2028.34,612.2857
2025-03-27 04:05:00,2028.33,2029.05,2025.04,2026.61,1042.5962
2025-03-27 04:10:00,2026.61,2028.2,2025.28,2028.19,701.3853
2025-03-27 04:15:00,2028.2,2030.2,2026.84,2027.97,498.245
