open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-18 22:00:00,82062.98,82566.35,82000.0,82395.74,392.05825,2025-03-18 22:59:59.999,32263041.9136533,90197,215.92277,17766348.0595609,0
2025-03-18 23:00:00,82395.74,82810.95,82395.74,82715.03,367.98354,2025-03-18 23:59:59.999,30417169.3177337,93616,175.74856,14527481.6452675,0
2025-03-19 00:00:00,82715.03,83280.0,82603.2,83118.0,948.61607,2025-03-19 00:59:59.999,78765028.143518,127247,641.13545,53254077.5061404,0
2025-03-19 01:00:00,83118.0,83166.3,82582.0,82598.7,749.40105,2025-03-19 01:59:59.999,62108485.2411072,102216,219.2467,18177306.9603065,0
2025-03-19 02:00:00,82598.7,82900.0,82547.16,82868.91,424.72904,2025-03-19 02:59:59.999,35139476.3043701,101470,219.58306,18164871.266995,0
2025-03-19 03:00:00,82868.91,83083.0,82740.94,83037.17,628.95132,2025-03-19 03:59:59.999,52167998.96787,72298,255.85998,21221222.8033882,0
2025-03-19 04:00:00,83037.17,83078.46,82792.91,82952.87,399.46826,2025-03-19 04:59:59.999,33135682.2710768,70693,131.81243,10932485.968737,0
2025-03-19 05:00:00,82952.88,83320.0,82910.72,83241.99,603.39392,2025-03-19 05:59:59.999,50137206.2055043,101225,262.55943,21824442.0984159,0
2025-03-19 06:00:00,83242.0,83322.81,83117.81,83200.0,354.68616,2025-03-19 06:59:59.999,29514899.3665484,71453,144.26831,12005318.2041282,0
2025-03-19 07:00:00,83200.0,83364.16,83039.99,83190.0,531.22582,2025-03-19 07:59:59.999,44205600.1341081,81802,193.79406,16124251.0229208,0
2025-03-19 08:00:00,83190.0,83500.0,83178.74,83413.01,651.99833,2025-03-19 08:59:59.999,54350120.4272769,74943,268.55232,22391774.1716544,0
2025-03-19 09:00:00,83413.01,83596.47,83360.16,83527.37,851.15994,2025-03-19 09:59:59.999,71077487.088353,72785,256.18472,21390829.1438088,0
2025-03-19 10:00:00,83527.38,83800.0,83448.62,83467.41,859.93957,2025-03-19 10:59:59.999,71918695.7978633,105956,412.98889,34544234.049551,0
2025-03-19 11:00:00,83467.41,84119.09,83381.97,83881.4,1193.46598,2025-03-19 11:59:59.999,100031486.0580536,154519,713.57263,59817917.7711466,0
2025-03-19 12:00:00,83881.4,83927.56,83510.21,83748.75,931.05539,2025-03-19 12:59:59.999,77909074.1392999,119158,361.77343,30282141.9280757,0
2025-03-19 13:00:00,83748.75,84343.56,83623.43,84092.16,1810.23924,2025-03-19 13:59:59.999,152090142.5178981,313265,990.41859,83212437.3443412,0
2025-03-19 14:00:00,84092.17,84389.71,83873.05,84318.59,1651.63215,2025-03-19 14:59:59.999,139052533.0230555,239969,712.92351,60022322.6439766,0
2025-03-19 15:00:00,84318.59,84888.0,84111.84,84733.05,1440.0209,2025-03-19 15:59:59.999,121672362.9846969,182398,893.4007,75492486.9451006,0
2025-03-19 16:00:00,84733.05,84826.29,84428.72,84574.01,1422.34293,2025-03-19 16:59:59.999,120329160.2305969,155211,634.70928,53706432.9883132,0
2025-03-19 17:00:00,84574.01,84705.56,83753.39,84230.97,1625.57252,2025-03-19 17:59:59.999,136895803.3151787,188089,717.26957,60402243.1862015,0
2025-03-19 18:00:00,84230.97,85870.01,83578.32,85612.25,4366.47391,2025-03-19 18:59:59.999,369803738.2665699,468080,2427.22513,205720501.9946098,0
2025-03-19 19:00:00,85612.24,85950.0,84926.73,85433.38,2451.04868,2025-03-19 19:59:59.999,209410342.1299003,387546,1034.6565,88391920.6999581,0
2025-03-19 20:00:00,85433.38,85854.99,85200.1,85353.99,1272.17922,2025-03-19 20:59:59.999,108791888.6414045,142916,428.29128,36652434.1152277,0
2025-03-19 21:00:00,85354.0,85914.71,85331.89,85635.99,480.21091,2025-03-19 21:59:59.999,41122972.4857015,100717,224.94745,19261012.8879999,0
2025-03-19 22:00:00,85636.0,86500.0,85635.99,86158.52,1291.15663,2025-03-19 22:59:59.999,111130888.2443415,169350,898.44293,77321777.3479389,0
2025-03-19 23:00:00,86158.52,87000.0,86158.52,86845.94,1212.0858,2025-03-19 23:59:59.999,105052869.9594688,171455,760.63212,65924527.2322105,0
2025-03-20 00:00:00,86845.93,87453.67,85942.16,86017.68,2268.33245,2025-03-20 00:59:59.999,196795256.43673193,271703,999.24591,86763065.4194271,0
2025-03-20 01:00:00,86017.68,86369.57,85733.11,85867.96,943.13783,2025-03-20 01:59:59.999,81142041.6723716,142627,442.01147,38029539.3845762,0
2025-03-20 02:00:00,85867.97,86121.87,85619.56,86065.51,664.59119,2025-03-20 02:59:59.999,57078896.713782,114164,327.16142,28100364.412769,0
2025-03-20 03:00:00,86065.51,86128.0,85818.77,85891.02,430.06208,2025-03-20 03:59:59.999,36961934.3457057,61979,196.60999,16898064.4581281,0
2025-03-20 04:00:00,85891.01,85930.39,85430.38,85684.78,557.66112,2025-03-20 04:59:59.999,47782147.1982496,94252,245.52222,21043639.106413,0
2025-03-20 05:00:00,85684.78,85838.85,85468.75,85827.28,879.80074,2025-03-20 05:59:59.999,75328647.6650539,71397,254.88221,21828746.9995884,0
2025-03-20 06:00:00,85827.27,86013.05,85632.08,85759.28,537.82095,2025-03-20 06:59:59.999,46156309.1728815,68916,294.03772,25239360.8611191,0
2025-03-20 07:00:00,85759.29,86000.0,85695.86,85816.39,414.39218,2025-03-20 07:59:59.999,35582564.7655781,46538,245.73721,21104960.6993822,0
2025-03-20 08:00:00,85816.39,86300.0,85705.18,86241.05,580.18306,2025-03-20 08:59:59.999,49929071.2669427,79749,377.14917,32462564.4186757,0
2025-03-20 09:00:00,86241.06,86268.64,85795.53,85877.28,474.26737,2025-03-20 09:59:59.999,40794778.1168512,68960,174.35366,15001412.3043999,0
2025-03-20 10:00:00,85877.28,85943.74,84755.14,85173.78,1525.49548,2025-03-20 10:59:59.999,130073859.3997938,203167,681.45827,58110603.1804329,0
2025-03-20 11:00:00,85173.78,85514.15,85168.36,85502.17,469.16074,2025-03-20 11:59:59.999,40047130.4270248,80402,243.47632,20783757.7207864,0
2025-03-20 12:00:00,85502.16,85564.0,85207.99,85356.07,443.50635,2025-03-20 12:59:59.999,37867834.3880094,76261,191.09526,16317897.9195006,0
2025-03-20 13:00:00,85356.06,85870.0,85080.57,85513.81,1078.68485,2025-03-20 13:59:59.999,92212002.8260817,169628,515.90644,44111060.010122,0
2025-03-20 14:00:00,85513.44,86532.04,85471.1,86171.86,1757.65291,2025-03-20 14:59:59.999,151426548.7030595,307338,921.17466,79358693.342655,0
2025-03-20 15:00:00,86171.86,86219.05,84565.16,84691.76,2658.1053,2025-03-20 15:59:59.999,226665462.85724872,380267,915.95152,78128012.5753726,0
2025-03-20 16:00:00,84691.27,84908.0,83655.23,83802.01,2113.09312,2025-03-20 16:59:59.999,177906498.386534,302170,927.33254,78108158.1971085,0
2025-03-20 17:00:00,83802.01,84366.52,83741.62,84093.43,1306.38278,2025-03-20 17:59:59.999,109780196.6228333,188530,759.71968,63834964.0694101,0
2025-03-20 18:00:00,84093.43,84344.0,83945.65,84060.53,640.18218,2025-03-20 18:59:59.999,53860570.9126207,143519,328.37907,27627518.5674485,0
2025-03-20 19:00:00,84060.53,84419.99,83922.0,84174.79,556.02857,2025-03-20 19:59:59.999,46809338.6760406,116589,262.47723,22101786.9249148,0
2025-03-20 20:00:00,84176.87,84609.21,84141.3,84530.1,484.79628,2025-03-20 20:59:59.999,40948188.0597229,54246,231.98689,19594559.935981,0
2025-03-20 21:00:00,84530.09,84601.89,84250.67,84350.0,411.19854,2025-03-20 21:59:59.999,34708549.5660449,52659,215.08585,18148939.0634464,0
2025-03-20 22:00:00,84350.0,84500.0,83980.58,84141.31,494.26998,2025-03-20 22:59:59.999,41609699.9391287,84641,190.72488,16058233.1649679,0
2025-03-20 23:00:00,84141.3,84360.0,83922.01,84223.39,401.49858,2025-03-20 23:59:59.999,33774393.0373606,72893,222.11303,18684436.5596353,0
2025-03-21 00:00:00,84223.38,84535.27,84180.09,84507.07,382.39992,2025-03-21 00:59:59.999,32272877.6100153,62981,192.18549,16218499.9485338,0
2025-03-21 01:00:00,84507.08,84789.62,84371.37,84775.07,348.21253,2025-03-21 01:59:59.999,29450355.4359324,63830,197.60105,16716006.0395595,0
2025-03-21 02:00:00,84775.07,84850.33,84520.67,84685.4,336.72525,2025-03-21 02:59:59.999,28508554.733295,61310,167.64521,14196219.1113699,0
2025-03-21 03:00:00,84685.39,84731.21,84270.25,84451.96,335.46598,2025-03-21 03:59:59.999,28338806.5078914,64783,100.57861,8498332.0628099,0
2025-03-21 04:00:00,84451.97,84798.93,84451.96,84662.74,337.33979,2025-03-21 04:59:59.999,28561253.0950532,57022,131.40319,11124926.0249447,0
2025-03-21 05:00:00,84662.75,84672.88,84336.95,84469.66,281.44277,2025-03-21 05:59:59.999,23775903.4470184,61222,81.66382,6898651.877722,0
2025-03-21 06:00:00,84469.67,84476.31,84017.53,84200.0,776.05419,2025-03-21 06:59:59.999,65345877.3265955,92408,184.89908,15569365.4258438,0
2025-03-21 07:00:00,84200.0,84269.71,83700.47,83937.98,762.07705,2025-03-21 07:59:59.999,63967596.0671622,98917,314.48144,26393751.0578641,0
2025-03-21 08:00:00,83937.99,84156.0,83732.09,84022.32,431.88665,2025-03-21 08:59:59.999,36246087.1023039,98841,219.03051,18381357.4301437,0
2025-03-21 09:00:00,84022.31,84337.66,83801.89,84137.99,419.98348,2025-03-21 09:59:59.999,35320161.6434318,86198,218.58424,18383512.171042,0
2025-03-21 10:00:00,84137.99,84286.63,83892.82,84164.17,320.85737,2025-03-21 10:59:59.999,26984590.9691635,78932,152.26959,12806959.3718549,0
2025-03-21 11:00:00,84164.18,84173.92,83941.92,84046.52,313.69765,2025-03-21 11:59:59.999,26364803.4819458,69744,119.77207,10065697.466993,0
2025-03-21 12:00:00,84046.52,84358.51,83377.95,83467.98,925.01088,2025-03-21 12:59:59.999,77545801.5519653,136124,384.51762,32247955.5515374,0
2025-03-21 13:00:00,83467.98,84101.28,83175.25,83935.7,1163.35707,2025-03-21 13:59:59.999,97306551.2756281,248078,633.14878,52971438.0692745,0
2025-03-21 14:00:00,83935.71,84290.27,83509.31,84240.33,821.90289,2025-03-21 14:59:59.999,69011661.4320557,221732,367.70886,30881001.0584284,0
2025-03-21 15:00:00,84240.33,84271.74,83559.82,83565.48,563.57801,2025-03-21 15:59:59.999,47243102.4595311,171834,262.18875,21979588.0505581,0
2025-03-21 16:00:00,83565.47,84140.78,83379.0,84095.97,754.01133,2025-03-21 16:59:59.999,63156975.092061,162262,383.09263,32087621.3850234,0
2025-03-21 17:00:00,84095.97,84148.97,83711.2,84024.11,435.76594,2025-03-21 17:59:59.999,36586127.0961237,100403,181.36034,15226589.8925848,0
2025-03-21 18:00:00,84024.12,84435.87,83905.49,84101.66,643.58473,2025-03-21 18:59:59.999,54195885.621554,111789,338.03043,28466504.9518039,0
2025-03-21 19:00:00,84101.66,84199.29,83800.0,83956.36,396.26692,2025-03-21 19:59:59.999,33287444.4028077,101310,174.05322,14622265.6841087,0
2025-03-21 20:00:00,83956.35,84231.73,83813.21,84216.2,334.98292,2025-03-21 20:59:59.999,28143227.6869898,55208,208.7639,17541166.8373761,0
2025-03-21 21:00:00,84216.21,84584.0,84173.92,84394.0,415.26153,2025-03-21 21:59:59.999,35038881.5540946,75535,235.60557,19881606.5486267,0
2025-03-21 22:00:00,84394.01,84414.86,84100.82,84185.39,225.94187,2025-03-21 22:59:59.999,19033417.165308,49066,106.00336,8930955.6313362,0
2025-03-21 23:00:00,84185.38,84226.26,84050.16,84088.79,231.16771,2025-03-21 23:59:59.999,19449576.4980743,30476,111.83185,9411376.4324188,0
2025-03-22 00:00:00,84088.79,84255.45,84043.47,84206.24,284.79547,2025-03-22 00:59:59.999,23965472.7988788,47619,145.46679,12240527.9822471,0
2025-03-22 01:00:00,84206.24,84338.98,83989.58,84075.48,280.44797,2025-03-22 01:59:59.999,23603901.7173294,45519,102.13638,8598318.1195075,0
2025-03-22 02:00:00,84075.48,84254.74,84019.64,84188.96,197.76333,2025-03-22 02:59:59.999,16644282.3876918,36581,81.89313,6892075.3890913,0
2025-03-22 03:00:00,84188.97,84296.02,84135.89,84256.74,243.93485,2025-03-22 03:59:59.999,20546039.6776165,31675,146.82753,12367716.8706751,0
2025-03-22 04:00:00,84256.73,84392.16,84210.0,84367.4,178.54541,2025-03-22 04:59:59.999,15051308.1743152,30794,94.13919,7935670.2570429,0
2025-03-22 05:00:00,84367.41,84429.09,84258.62,84323.3,183.25451,2025-03-22 05:59:59.999,15456011.9852284,38557,59.27792,4999483.7386152,0
2025-03-22 06:00:00,84323.3,84400.0,84153.21,84335.83,193.48849,2025-03-22 06:59:59.999,16310235.1695812,30549,73.12619,6165577.6919827,0
2025-03-22 07:00:00,84335.83,84382.36,84220.9,84274.72,199.70833,2025-03-22 07:59:59.999,16838035.5915711,30776,50.16363,4229944.9609076,0
2025-03-22 08:00:00,84274.71,84286.58,84109.0,84222.01,223.78121,2025-03-22 08:59:59.999,18845595.3846556,36265,70.88832,5969783.3660765,0
2025-03-22 09:00:00,84222.01,84539.17,84222.01,84360.01,322.33818,2025-03-22 09:59:59.999,27204439.6652914,53510,199.84114,16864995.5814421,0
2025-03-22 10:00:00,84360.01,84440.0,84360.0,84413.62,127.10886,2025-03-22 10:59:59.999,10727698.0506356,35304,61.6362,5201851.3015026,0
2025-03-22 11:00:00,84413.63,84419.8,84204.68,84239.25,198.34352,2025-03-22 11:59:59.999,16719815.7300534,31092,66.80339,5631164.8300593,0
2025-03-22 12:00:00,84239.24,84296.39,84176.49,84232.39,218.30063,2025-03-22 12:59:59.999,18388224.2182603,36033,77.76942,6550614.684539,0
2025-03-22 13:00:00,84232.4,84242.3,84040.99,84168.31,255.7496,2025-03-22 13:59:59.999,21516573.0679941,36462,90.75707,7635397.4059201,0
2025-03-22 14:00:00,84168.31,84203.69,84001.71,84007.23,274.82755,2025-03-22 14:59:59.999,23108912.8961831,43172,101.69959,8552027.3583835,0
2025-03-22 15:00:00,84007.23,84130.43,83975.42,84109.09,268.67853,2025-03-22 15:59:59.999,22579087.0939955,38512,131.43264,11045579.6782312,0
2025-03-22 16:00:00,84109.08,84160.0,84063.53,84141.0,210.7468,2025-03-22 16:59:59.999,17725170.8941873,28799,108.24299,9104165.3274894,0
2025-03-22 17:00:00,84141.0,84258.42,84130.57,84238.83,187.6109,2025-03-22 17:59:59.999,15793526.0487041,28317,86.92507,7317305.8854599,0
2025-03-22 18:00:00,84238.83,84320.0,84191.52,84239.14,250.47953,2025-03-22 18:59:59.999,21103321.4398112,31866,125.46956,10570906.0775136,0
2025-03-22 19:00:00,84239.14,84271.74,84162.04,84171.59,169.93759,2025-03-22 19:59:59.999,14311421.2918037,29638,75.79116,6382567.5588973,0
2025-03-22 20:00:00,84171.59,84204.19,83944.69,83944.69,244.7941,2025-03-22 20:59:59.999,20587488.4042176,31417,66.69016,5609920.49275,0
2025-03-22 21:00:00,83944.7,84103.99,83841.41,84010.87,216.42605,2025-03-22 21:59:59.999,18178406.7059267,42074,97.74981,8210170.9246779,0
2025-03-22 22:00:00,84010.87,84069.75,83958.82,83961.39,143.99744,2025-03-22 22:59:59.999,12097181.8015871,28347,58.71486,4932526.097904,0
2025-03-22 23:00:00,83961.39,83961.39,83625.1,83840.59,345.16229,2025-03-22 23:59:59.999,28933293.6061331,41603,110.74964,9282735.206509,0
2025-03-23 00:00:00,83840.59,84048.54,83809.75,84007.0,228.18973,2025-03-23 00:59:59.999,19154186.845879,46222,105.54579,8859014.9661807,0
2025-03-23 01:00:00,84007.0,84132.59,83978.74,84067.56,162.78143,2025-03-23 01:59:59.999,13685540.2507978,38649,70.73748,5946793.0886531,0
2025-03-23 02:00:00,84067.57,84277.07,83993.12,84233.78,195.88491,2025-03-23 02:59:59.999,16487485.3597153,30618,105.60019,8889036.6916971,0
2025-03-23 03:00:00,84233.78,84250.02,84131.81,84224.39,148.34163,2025-03-23 03:59:59.999,12489995.4786332,26663,65.88724,5547538.0702392,0
2025-03-23 04:00:00,84224.39,84229.37,84070.22,84100.0,177.81647,2025-03-23 04:59:59.999,14955484.990463,21457,86.97098,7314107.9579059,0
2025-03-23 05:00:00,84099.99,84240.0,84099.99,84230.1,102.65029,2025-03-23 05:59:59.999,8638486.8764697,17718,52.24441,4396272.6538407,0
2025-03-23 06:00:00,84230.11,84288.62,84192.57,84242.24,135.71372,2025-03-23 06:59:59.999,11432175.4112541,21077,56.88102,4791634.5089638,0
2025-03-23 07:00:00,84242.25,84328.24,84216.98,84279.82,120.90156,2025-03-23 07:59:59.999,10189508.8060437,19163,54.93321,4629297.4612365,0
